domain,job_id,label,tag,model,temperature,batch_size,isl,osl,method,spec_method,num_speculative_tokens,draft_model,prompt_count_loaded,prompt_count_used,num_batches,total_gpus,latency_s,mean_latency_s,output_tok_s,output_tok_s_per_gpu,speedup_vs_baseline,metrics_available,acceptance_rate_pct,mean_acceptance_length,accepted_tokens_per_draft,num_drafts,num_draft_tokens,num_accepted_tokens,acceptance_rate_by_position_pct,breakdown_json
SWE,2159183,qwen30ba3b_swe_verified_osl32k_temp01_baseline_offset0_n4_isl4096_osl32768_bs4_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t00,qwen30ba3b_swe_verified_osl32k_temp01_baseline_offset0_n4_isl4096_osl32768_bs4_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t00,Qwen/Qwen3-30B-A3B,0.0,4,4096,32768,baseline,,,,4,4,1,1,1693.597841224866,1693.597841224866,77.39263525820533,77.39263525820533,1.0,False,,,,,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_baseline_offset0_n4_isl4096_osl32768_bs4_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t00/breakdown.json
SWE,2159184,qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs4_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t00,qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs4_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t00,Qwen/Qwen3-30B-A3B,0.0,4,4096,32768,suffix_k32,,,,4,4,1,1,333.7216061458457,333.7216061458457,392.7585076487911,392.7585076487911,5.074882207311193,True,87.13509945696198,8.849989864180012,7.849989864180012,14799,133324,116172,"79.2486,73.4171,70.0723,68.6195,65.8288,65.0584,64.5990,63.0516,62.3758,58.7269,57.7404,56.2606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs4_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t00/breakdown.json
SWE,2159185,qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs4_k3_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t00,qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs4_k3_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t00,Qwen/Qwen3-30B-A3B,0.0,4,4096,32768,eagle3_k3,,,,4,4,1,1,1600.3770735359867,1600.3770735359867,81.9006983837879,81.9006983837879,1.0582492521483768,True,13.69096310328497,1.410728893098549,0.4107288930985491,92908,278724,38160,"26.3088,9.2468,5.5173",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs4_k3_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t00/breakdown.json
SWE,2159186,qwen30ba3b_swe_verified_osl32k_temp01_baseline_offset0_n4_isl4096_osl32768_bs4_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t10,qwen30ba3b_swe_verified_osl32k_temp01_baseline_offset0_n4_isl4096_osl32768_bs4_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t10,Qwen/Qwen3-30B-A3B,1.0,4,4096,32768,baseline,,,,4,4,1,1,1670.2619008121546,1670.2619008121546,78.47392072840016,78.47392072840016,1.0,False,,,,,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_baseline_offset0_n4_isl4096_osl32768_bs4_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t10/breakdown.json
SWE,2159188,qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs4_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t10,qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs4_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t10,Qwen/Qwen3-30B-A3B,1.0,4,4096,32768,suffix_k32,,,,4,4,1,1,228.81697584991343,228.81697584991343,572.8246320586514,572.8246320586514,7.299554128832293,True,92.76502939503129,9.729625223081499,8.729625223081499,13448,126552,117396,"83.7002,78.0934,74.9108,73.6020,72.9997,72.3230,71.3340,71.1109,70.2930,69.1032,68.6347,66.8575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs4_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t10/breakdown.json
SWE,2159189,qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs4_k3_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t10,qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs4_k3_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t10,Qwen/Qwen3-30B-A3B,1.0,4,4096,32768,eagle3_k3,,,,4,4,1,1,1580.6836946208496,1580.6836946208496,82.92108057168235,82.92108057168235,1.0566705448383789,True,11.556350135969149,1.3466905040790744,0.3466905040790744,97326,291978,33742,"21.5975,8.3801,4.6914",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs4_k3_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t10/breakdown.json
SWE,2159190,qwen30ba3b_swe_verified_osl32k_temp01_baseline_offset0_n8_isl4096_osl32768_bs8_20260619_swe_qwen30ba3b_osl32k_bs8_qwen30ba3b_t00,qwen30ba3b_swe_verified_osl32k_temp01_baseline_offset0_n8_isl4096_osl32768_bs8_20260619_swe_qwen30ba3b_osl32k_bs8_qwen30ba3b_t00,Qwen/Qwen3-30B-A3B,0.0,8,4096,32768,baseline,,,,8,8,1,1,1774.1721950711217,1774.1721950711217,147.75566922324097,147.75566922324097,1.0,False,,,,,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_baseline_offset0_n8_isl4096_osl32768_bs8_20260619_swe_qwen30ba3b_osl32k_bs8_qwen30ba3b_t00/breakdown.json
SWE,2159191,qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n8_isl4096_osl32768_bs8_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs8_qwen30ba3b_t00,qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n8_isl4096_osl32768_bs8_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs8_qwen30ba3b_t00,Qwen/Qwen3-30B-A3B,0.0,8,4096,32768,suffix_k32,,,,8,8,1,1,274.6082638299995,274.6082638299995,954.6107474838569,954.6107474838569,6.46073854561584,True,88.64318667203757,9.174271096159238,8.174271096159238,28536,263146,233261,"81.1256,75.4941,71.0997,69.3755,68.3698,67.5287,66.0464,65.6609,65.3701,64.2522,61.7991,61.3050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n8_isl4096_osl32768_bs8_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs8_qwen30ba3b_t00/breakdown.json
SWE,2159193,qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n8_isl4096_osl32768_bs8_k3_20260619_swe_qwen30ba3b_osl32k_bs8_qwen30ba3b_t00,qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n8_isl4096_osl32768_bs8_k3_20260619_swe_qwen30ba3b_osl32k_bs8_qwen30ba3b_t00,Qwen/Qwen3-30B-A3B,0.0,8,4096,32768,eagle3_k3,,,,8,8,1,1,1662.569080550922,1662.569080550922,157.6740497983602,157.6740497983602,1.0671269036732103,True,12.647452460011333,1.37942357380034,0.3794235738003399,190033,570099,72103,"25.1188,8.0739,4.7497",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n8_isl4096_osl32768_bs8_k3_20260619_swe_qwen30ba3b_osl32k_bs8_qwen30ba3b_t00/breakdown.json
SWE,2159194,qwen30ba3b_swe_verified_osl32k_temp01_baseline_offset0_n8_isl4096_osl32768_bs8_20260619_swe_qwen30ba3b_osl32k_bs8_qwen30ba3b_t10,qwen30ba3b_swe_verified_osl32k_temp01_baseline_offset0_n8_isl4096_osl32768_bs8_20260619_swe_qwen30ba3b_osl32k_bs8_qwen30ba3b_t10,Qwen/Qwen3-30B-A3B,1.0,8,4096,32768,baseline,,,,8,8,1,1,1723.914346570964,1723.914346570964,152.0632394071262,152.0632394071262,1.0,False,,,,,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_baseline_offset0_n8_isl4096_osl32768_bs8_20260619_swe_qwen30ba3b_osl32k_bs8_qwen30ba3b_t10/breakdown.json
