job_id,label,step_filter,steps,completed_steps,incomplete_steps,first_step,last_step,max_steps,completed_step_span,incomplete_step_span,partial_result_state,draft_training_enabled_steps,draft_refit_steps,error_count_sum,latest_error,vllm_accepted_tokens_sum_weighted,vllm_drafted_tokens_sum_weighted,vllm_token_acceptance_pct,log_path,total_step_time_s_mean,generation_time_s_mean,policy_training_time_s_mean,policy_and_reference_logprobs_time_s_mean,prepare_for_generation_total_s_mean,e2e_tokens_per_sec_per_gpu_mean,generation_worker_tokens_per_sec_per_gpu_mean,policy_training_tokens_per_sec_per_gpu_mean,policy_logprobs_tokens_per_sec_per_gpu_mean,mean_generation_length_mean,draft_loss_mean,generation_kl_error_mean,avg_reward_mean,vllm_acceptance_rate_pct_mean_weighted_mean,vllm_acceptance_length_mean_weighted_mean,vllm_acceptance_rate_pos1_weighted_mean,vllm_acceptance_rate_pos2_weighted_mean,vllm_acceptance_rate_pos3_weighted_mean,vllm_acceptance_rate_pos4_weighted_mean,vllm_acceptance_rate_pos5_weighted_mean
2175013,,step>=2,19,19,0,2,20,20,2-20,,partial_usable_with_errors,0,0,2,"[rank0]:[W622 03:23:28.492146947 ProcessGroupNCCL.cpp:1575] Warning: WARNING: destroy_process_group() was not called before program exit, which can leak resources. For more info, please see https://pytorch.org/docs/stable/distributed.html#shutdown (function operator()) [repeated 7x across cluster]",,,,tmp/lyris_nemorl_qwen30_qwen32_20260622_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_pr2879_clean_nonpard_step20_recipe_osl_temp1/logs/qwen30ba3b_async1off_baseline/2175013-logs/ray-driver.log,422.9526315789474,,216.6278947368421,87.67473684210526,,1000.4036842105262,2034.3805263157897,3837.368947368421,9481.487894736842,,,0.0019157894736842106,0.5272894736842105,,,,,,,
2175016,,step>=2,19,19,0,2,20,20,2-20,,partial_usable_with_errors,0,0,2,"[rank0]:[W622 03:23:28.127293437 ProcessGroupNCCL.cpp:1575] Warning: WARNING: destroy_process_group() was not called before program exit, which can leak resources. For more info, please see https://pytorch.org/docs/stable/distributed.html#shutdown (function operator()) [repeated 7x across cluster]",,,,tmp/lyris_nemorl_qwen30_qwen32_20260622_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_pr2879_clean_nonpard_step20_recipe_osl_temp1/logs/qwen30ba3b_async1off_pard/2175016-logs/ray-driver.log,443.4263157894737,,235.06000000000003,88.26578947368421,,947.4426315789474,1926.45,3534.6973684210525,9404.627894736841,,,0.0019,0.5239947368421053,,,,,,,
2175014,,step>=2,19,19,0,2,20,20,2-20,,partial_usable_with_errors,0,0,2,"[rank0]:[W622 03:42:20.013618283 ProcessGroupNCCL.cpp:1575] Warning: WARNING: destroy_process_group() was not called before program exit, which can leak resources. For more info, please see https://pytorch.org/docs/stable/distributed.html#shutdown (function operator()) [repeated 7x across cluster]",,,,tmp/lyris_nemorl_qwen30_qwen32_20260622_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_pr2879_clean_nonpard_step20_recipe_osl_temp1/logs/qwen30ba3b_async1off_suffix/2175014-logs/ray-driver.log,460.03578947368425,,267.4736842105263,85.87105263157895,,914.3247368421054,1858.9636842105263,3102.785263157895,9657.838421052631,,,0.001894736842105263,0.5250315789473684,,,,,,,
2175009,,step>=2,19,19,0,2,20,20,2-20,,partial_usable_with_errors,0,0,2,"[rank14]:[W622 00:55:43.879783886 ProcessGroupNCCL.cpp:1826] [PG ID 0 PG GUID 0(default_pg) Rank 14] Failed to check the ""should dump"" flag on TCPStore, (maybe TCPStore server has shut down too early), with error: Failed to recv, got 0 bytes. Connection was likely closed. Did the remote server shutd",,,,tmp/lyris_nemorl_qwen30_qwen32_20260622_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_pr2879_clean_nonpard_step20_recipe_osl_temp1/logs/qwen30ba3b_sync_baseline/2175009-logs/ray-driver.log,427.28368421052636,260.71526315789475,109.65368421052632,47.206315789473685,7.463157894736843,970.7447368421053,1591.9594736842105,3783.5663157894733,8792.735789473685,3132.6446421052633,,0.0019,0.5247842105263159,,,,,,,
2175012,,step>=2,19,19,0,2,20,20,2-20,,partial_usable,0,0,0,,77880978.0,211947475.0,36.745414400431045,tmp/lyris_nemorl_qwen30_qwen32_20260622_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_pr2879_clean_nonpard_step20_recipe_osl_temp1/logs/qwen30ba3b_sync_pard/2175012-logs/ray-driver.log,510.7436842105264,339.2784210526316,113.22999999999999,46.956315789473685,8.533157894736842,816.6010526315789,1239.9863157894738,3664.63,8834.798421052632,3130.883942105263,,0.001894736842105263,0.5277789473684211,24.84712023499677,2.2414487903103866,0.4449560509393649,0.2934585080009616,0.21480239519062436,0.16298082044451395,0.12525947715533028
2175010,,step>=2,19,19,0,2,20,20,2-20,,partial_usable,0,0,0,,59453334.0,615702560.0,9.65617781417053,tmp/lyris_nemorl_qwen30_qwen32_20260622_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_pr2879_clean_nonpard_step20_recipe_osl_temp1/logs/qwen30ba3b_sync_suffix/2175010-logs/ray-driver.log,377.3,231.42736842105262,91.39473684210526,42.82631578947369,9.012105263157894,1099.606842105263,1794.266842105263,4538.634210526316,9693.557368421052,3132.0710105263156,,0.0019,0.5254421052631578,16.367016844594,1.8361939060513022,0.2955142190345273,0.17498084280502482,0.11162109565660261,0.07479384501835361,0.05220359933740594
2175021,,step>=2,19,19,0,2,20,20,2-20,,partial_usable_with_errors,0,0,2,"[rank0]:[W622 00:37:50.035129982 ProcessGroupNCCL.cpp:1575] Warning: WARNING: destroy_process_group() was not called before program exit, which can leak resources. For more info, please see https://pytorch.org/docs/stable/distributed.html#shutdown (function operator()) [repeated 15x across cluster]",,,,tmp/lyris_nemorl_qwen30_qwen32_20260622_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_pr2879_clean_nonpard_step20_recipe_osl_temp1/logs/qwen32_async1off_baseline/2175021-logs/ray-driver.log,226.60105263157894,,111.74894736842106,56.80842105263157,,956.5173684210528,1949.8336842105266,3763.6457894736845,7401.685263157894,,,0.0009315789473684211,0.526921052631579,,,,,,,
2175024,,step>=2,19,19,0,2,20,20,2-20,,partial_usable_with_errors,0,0,2,"[rank0]:[W622 01:20:51.886212789 ProcessGroupNCCL.cpp:1575] Warning: WARNING: destroy_process_group() was not called before program exit, which can leak resources. For more info, please see https://pytorch.org/docs/stable/distributed.html#shutdown (function operator()) [repeated 15x across cluster]",,,,tmp/lyris_nemorl_qwen30_qwen32_20260622_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_pr2879_clean_nonpard_step20_recipe_osl_temp1/logs/qwen32_async1off_pard/2175024-logs/ray-driver.log,244.5894736842105,,113.14947368421053,55.85,,904.4394736842105,1845.1984210526314,3723.052105263158,7534.966315789475,,,0.0009263157894736843,0.5267789473684211,,,,,,,
2175022,,step>=2,19,19,0,2,20,20,2-20,,partial_usable_with_errors,0,0,2,"[rank0]:[W622 02:14:27.882505105 ProcessGroupNCCL.cpp:1575] Warning: WARNING: destroy_process_group() was not called before program exit, which can leak resources. For more info, please see https://pytorch.org/docs/stable/distributed.html#shutdown (function operator()) [repeated 15x across cluster]",,,,tmp/lyris_nemorl_qwen30_qwen32_20260622_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_pr2879_clean_nonpard_step20_recipe_osl_temp1/logs/qwen32_async1off_suffix/2175022-logs/ray-driver.log,493.8642105263158,,117.26105263157895,55.81315789473685,,434.9852631578947,878.7405263157895,3586.166842105263,7532.633684210527,,,0.0009315789473684211,0.5255000000000001,,,,,,,
2175017,,step>=2,19,19,0,2,20,20,2-20,,partial_usable,0,0,0,,,,,tmp/lyris_nemorl_qwen30_qwen32_20260622_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_pr2879_clean_nonpard_step20_recipe_osl_temp1/logs/qwen32_sync_baseline/2175017-logs/ray-driver.log,539.8652631578948,335.02736842105264,132.47578947368422,60.7678947368421,10.088947368421053,779.2784210526316,1256.622105263158,3176.8484210526317,6920.0531578947375,3176.5393157894737,,0.0009315789473684211,0.5244684210526316,,,,,,,
